Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,xG,npxG,xAG,Sh,SoT,SoT%,G/Sh,G/SoT,G-xG,Cmp%,KP,PrgP,PrgC,Tkl,TklW,Int,Clr,Touches,Carries,Succ%,Recov,Goals_per_90,Assists_per_90,Goal_Contributions_per_90,xG_per_90,xAG_per_90,Shots_per_90,Shots_on_Target_per_90,Key_Passes_per_90,Progressive_Actions_per_90,Tackles_per_90,Interceptions_per_90,Recoveries_per_90,Clearances_per_90
Álvaro Aguado,es ESP,MF,Espanyol,es La Liga,28,16,4,443,4.9,0,1,1,0.6,0.6,0.6,10,1,10.0,0.0,0.0,-0.6,77.8,4,37,15,5,2,4,5,303,175,62.5,37,0.0,0.20316027088036115,0.20316027088036115,0.1218961625282167,0.1218961625282167,2.0316027088036117,0.20316027088036115,0.8126410835214446,10.564334085778782,1.0158013544018059,0.8126410835214446,7.516930022573364,1.0158013544018059
Lorenzo Aguado,es ESP,DF,Real Madrid,es La Liga,21,2,0,5,0.1,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,100.0,0,0,0,0,0,0,2,3,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
Nayef Aguerd,ma MAR,DF,Real Sociedad,es La Liga,28,21,21,1760,19.6,0,0,0,2.4,2.4,0.1,15,5,33.3,0.0,0.0,-2.4,87.3,5,75,26,30,24,13,91,1594,1019,50.0,73,0.0,0.0,0.0,0.12272727272727271,0.005113636363636364,0.7670454545454545,0.2556818181818182,0.2556818181818182,5.1647727272727275,1.534090909090909,0.6647727272727273,3.732954545454546,4.653409090909091
Ruben Aguilar,fr FRA,"DF,MF",Lens,fr Ligue 1,31,16,13,1124,12.5,1,2,3,0.8,0.8,1.9,11,3,27.3,0.09,0.33,0.2,80.3,11,74,32,34,18,13,23,996,518,42.9,79,0.08007117437722419,0.16014234875444838,0.2402135231316726,0.06405693950177936,0.15213523131672596,0.8807829181494662,0.2402135231316726,0.8807829181494662,8.487544483985765,2.7224199288256226,1.0409252669039146,6.325622775800712,1.8416370106761566
Naouirou Ahamada,fr FRA,"MF,FW",Rennes,fr Ligue 1,22,3,0,58,0.6,0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,,0.0,77.3,0,1,2,0,0,2,2,31,16,0.0,7,0.0,0.0,0.0,0.0,0.0,1.5517241379310345,0.0,0.0,4.655172413793103,0.0,3.103448275862069,10.862068965517242,3.103448275862069
Honest Ahanor,it ITA,"DF,MF",Genoa,it Serie A,16,6,3,270,3.0,0,0,0,0.5,0.5,0.1,3,1,33.3,0.0,0.0,-0.5,67.1,2,3,3,7,5,1,9,106,52,0.0,14,0.0,0.0,0.0,0.16666666666666669,0.03333333333333334,1.0,0.33333333333333337,0.6666666666666667,2.0,2.3333333333333335,0.33333333333333337,4.666666666666667,3.0
Erik Ahlstrand,se SWE,"FW,MF",St. Pauli,de Bundesliga,22,5,0,43,0.5,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,76.9,0,1,1,0,0,1,1,22,12,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.186046511627907,0.0,2.0930232558139537,0.0,2.0930232558139537
Jean-Eudes Aholou,ci CIV,MF,Angers,fr Ligue 1,30,26,26,1959,21.8,2,0,2,1.8,1.8,1.0,27,7,25.9,0.07,0.29,0.2,84.3,10,68,15,56,36,33,32,1032,495,42.9,100,0.09188361408882083,0.0,0.09188361408882083,0.08269525267993874,0.045941807044410414,1.2404287901990811,0.3215926493108729,0.4594180704441041,3.813169984686064,2.572741194486983,1.5160796324655437,4.594180704441041,1.4701378254211332
Joseph Aidoo,gh GHA,DF,Valladolid,es La Liga,28,8,6,583,6.5,0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,,0.0,89.2,0,14,1,5,5,5,26,431,259,100.0,25,0.0,0.0,0.0,0.0,0.0,0.15437392795883362,0.0,0.0,2.3156089193825045,0.7718696397941681,0.7718696397941681,3.8593481989708405,4.013722126929674
Joseph Aidoo,gh GHA,DF,Celta Vigo,es La Liga,28,1,0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,85.7,0,1,0,1,0,0,0,8,7,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,45.0,0.0
Ayman Aiki,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19,5,1,127,1.4,0,0,0,0.1,0.1,0.0,3,1,33.3,0.0,0.0,-0.1,58.6,1,5,4,3,3,1,0,48,33,0.0,7,0.0,0.0,0.0,0.07086614173228348,0.0,2.1259842519685037,0.7086614173228346,0.7086614173228346,6.377952755905512,2.1259842519685037,0.7086614173228346,4.960629921259843,0.0
Ola Aina,ng NGA,DF,Nott'ham Forest,eng Premier League,27,35,35,2995,33.3,2,1,3,0.6,0.6,1.4,11,2,18.2,0.18,1.0,1.4,73.5,16,107,67,55,42,33,115,1708,749,45.8,190,0.06010016694490818,0.03005008347245409,0.09015025041736227,0.018030050083472453,0.04207011686143572,0.330550918196995,0.06010016694490818,0.48080133555926546,5.228714524207012,1.652754590984975,0.991652754590985,5.7095158597662765,3.4557595993322203
Rayan Aït-Nouri,dz ALG,DF,Wolves,eng Premier League,23,37,37,3109,34.5,4,7,11,2.7,2.7,5.5,36,10,27.8,0.11,0.4,1.3,84.2,46,108,89,89,57,26,75,2148,1129,46.0,145,0.11579285944033452,0.20263750402058542,0.3184303634609199,0.0781601801222258,0.15921518173045995,1.0421357349630107,0.28948214860083626,1.331617883563847,5.702798327436475,2.576391122547443,0.7526535863621743,4.197491154712126,2.171116114506272
Junior Ajayi,ci CIV,FW,Hellas Verona,it Serie A,19,2,0,13,0.1,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,100.0,0,1,0,0,0,0,0,5,5,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.0,6.923076923076923,0.0
Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,26,24,17,1438,16.0,0,0,0,1.0,1.0,1.2,9,3,33.3,0.0,0.0,-1.0,78.3,8,56,27,26,18,12,50,795,387,43.8,42,0.0,0.0,0.0,0.06258692628650904,0.07510431154381085,0.5632823365785813,0.18776077885952713,0.5006954102920723,5.194714881780251,1.6272600834492352,0.7510431154381085,2.6286509040333796,3.129346314325452
Ludovic Ajorque,fr FRA,FW,Brest,fr Ligue 1,30,31,29,2495,27.7,13,2,15,10.4,9.6,3.1,53,25,47.2,0.25,0.52,2.6,68.9,35,41,10,26,19,6,26,914,410,47.1,62,0.468937875751503,0.07214428857715431,0.5410821643286573,0.3751503006012024,0.11182364729458918,1.9118236472945893,0.9018036072144289,1.2625250501002003,1.839679358717435,0.937875751503006,0.21643286573146292,2.2364729458917836,0.937875751503006
Manuel Akanji,ch SUI,DF,Manchester City,eng Premier League,29,26,23,2014,22.4,0,0,0,1.6,1.6,0.4,15,2,13.3,0.0,0.0,-1.6,93.6,9,158,46,19,12,9,64,1881,1254,100.0,103,0.0,0.0,0.0,0.07149950347567031,0.01787487586891758,0.6703078450844091,0.08937437934458788,0.4021847070506455,9.116186693147965,0.8490566037735848,0.4021847070506455,4.602780536246276,2.859980139026812
Ümit Akdag,ro ROU,DF,Toulouse,fr Ligue 1,20,9,6,500,5.6,0,0,0,0.1,0.1,0.1,2,0,0.0,0.0,,-0.1,78.7,2,29,4,8,4,11,19,400,217,100.0,24,0.0,0.0,0.0,0.018000000000000002,0.018000000000000002,0.36,0.0,0.36,5.94,1.44,1.98,4.32,3.42
Nathan Aké,nl NED,DF,Manchester City,eng Premier League,29,10,8,678,7.5,0,0,0,0.2,0.2,0.0,3,0,0.0,0.0,,-0.2,93.9,1,50,12,9,7,3,22,596,403,100.0,24,0.0,0.0,0.0,0.02654867256637168,0.0,0.39823008849557523,0.0,0.1327433628318584,8.23008849557522,1.1946902654867257,0.39823008849557523,3.185840707964602,2.920353982300885
Ilias Akhomach,ma MAR,"MF,FW",Villarreal,es La Liga,20,11,7,584,6.5,1,0,1,0.6,0.6,1.0,17,6,35.3,0.06,0.17,0.4,73.5,9,12,30,12,7,3,13,293,200,44.2,30,0.1541095890410959,0.0,0.1541095890410959,0.09246575342465753,0.1541095890410959,2.61986301369863,0.9246575342465753,1.386986301369863,6.472602739726027,1.8493150684931505,0.46232876712328763,4.623287671232877,2.0034246575342465
Sergio Akieme,es ESP,DF,Reims,fr Ligue 1,26,30,29,2523,28.0,2,3,5,1.5,1.5,2.5,26,7,26.9,0.08,0.29,0.5,81.0,21,86,55,34,23,17,97,1436,710,41.9,109,0.0713436385255648,0.1070154577883472,0.178359096313912,0.0535077288941736,0.089179548156956,0.9274673008323425,0.24970273483947683,0.7491082045184304,5.029726516052319,1.2128418549346016,0.6064209274673008,3.8882282996432815,3.460166468489893
Maghnes Akliouche,fr FRA,"FW,MF",Monaco,fr Ligue 1,22,32,27,2406,26.7,5,10,15,9.2,8.4,7.3,61,17,27.9,0.07,0.24,-4.2,81.3,49,173,127,51,31,15,13,1566,999,48.5,131,0.18703241895261846,0.3740648379052369,0.5610972568578554,0.34413965087281795,0.2730673316708229,2.281795511221945,0.6359102244389028,1.832917705735661,11.221945137157107,1.9077306733167083,0.5610972568578554,4.9002493765586035,0.48628428927680795
Paul Akouokou,ci CIV,MF,Lyon,fr Ligue 1,26,2,0,19,0.2,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,66.7,0,1,0,1,0,1,0,18,14,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7368421052631575,4.7368421052631575,4.7368421052631575,0.0,0.0
Clément Akpa,ci CIV,DF,Auxerre,fr Ligue 1,22,31,29,2486,27.6,0,1,1,0.3,0.3,0.9,6,1,16.7,0.0,0.0,-0.3,82.5,8,74,27,55,34,42,141,1532,895,34.8,116,0.0,0.036202735317779566,0.036202735317779566,0.01086082059533387,0.03258246178600161,0.21721641190667737,0.036202735317779566,0.28962188254223653,3.6564762670957363,1.991150442477876,1.5205148833467417,4.19951729686243,5.1045856798069185
Jean-Daniel Akpa-Akpro,ci CIV,MF,Monza,it Serie A,31,14,12,966,10.7,0,0,0,0.3,0.3,0.2,4,2,50.0,0.0,0.0,-0.3,79.5,3,19,21,30,18,13,16,505,306,31.6,54,0.0,0.0,0.0,0.027950310559006212,0.018633540372670808,0.3726708074534162,0.1863354037267081,0.2795031055900621,3.7267080745341614,2.7950310559006213,1.2111801242236024,5.031055900621118,1.4906832298136647
David Akpan Ankeye,ng NGA,"FW,MF",Genoa,it Serie A,22,4,0,45,0.5,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,85.7,0,1,0,0,0,0,1,9,6,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,29,32,23,2220,24.7,0,0,0,0.1,0.1,0.3,5,1,20.0,0.0,0.0,-0.1,87.1,7,98,14,54,27,29,115,1692,892,53.3,107,0.0,0.0,0.0,0.004054054054054054,0.012162162162162163,0.20270270270270271,0.04054054054054054,0.28378378378378377,4.54054054054054,2.1891891891891895,1.1756756756756757,4.337837837837838,4.662162162162162
Chuba Akpom,eng ENG,FW,Lille,fr Ligue 1,28,14,6,639,7.1,3,1,4,5.0,3.4,0.5,18,9,50.0,0.11,0.22,-2.0,67.7,5,7,6,8,5,0,3,165,80,44.4,11,0.4225352112676056,0.14084507042253522,0.5633802816901409,0.7042253521126761,0.07042253521126761,2.535211267605634,1.267605633802817,0.7042253521126761,1.8309859154929575,1.1267605633802817,0.0,1.5492957746478873,0.4225352112676056
David Alaba,at AUT,DF,Real Madrid,es La Liga,32,7,4,317,3.5,0,0,0,0.0,0.0,0.1,0,0,,,,0.0,90.4,1,7,2,1,0,6,7,247,180,,8,0.0,0.0,0.0,0.0,0.028391167192429023,0.0,0.0,0.28391167192429023,2.555205047318612,0.28391167192429023,1.7034700315457414,2.271293375394322,1.9873817034700316
Ibrahim Alani,ng NGA,MF,Valladolid,es La Liga,18,3,1,160,1.8,0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,,0.0,83.5,0,5,2,12,7,1,1,113,54,100.0,13,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,3.9374999999999996,6.75,0.5625,7.3125,0.5625
Andreas Albers,dk DEN,FW,St. Pauli,de Bundesliga,34,14,0,62,0.7,1,0,1,0.6,0.6,0.1,3,1,33.3,0.33,1.0,0.4,51.7,2,3,1,1,1,0,1,44,24,66.7,3,1.4516129032258065,0.0,1.4516129032258065,0.8709677419354839,0.14516129032258066,4.354838709677419,1.4516129032258065,2.903225806451613,5.806451612903226,1.4516129032258065,0.0,4.354838709677419,1.4516129032258065
Raúl Albiol,es ESP,DF,Villarreal,es La Liga,38,15,14,1188,13.2,0,0,0,0.1,0.1,0.0,2,0,0.0,0.0,,-0.1,89.4,0,34,3,10,9,6,69,915,514,,44,0.0,0.0,0.0,0.007575757575757576,0.0,0.15151515151515152,0.0,0.0,2.803030303030303,0.7575757575757576,0.4545454545454546,3.333333333333333,5.2272727272727275
Carlos Alcaraz,ar ARG,MF,Southampton,eng Premier League,21,1,0,10,0.1,0,0,0,0.1,0.1,0.1,1,1,100.0,0.0,0.0,-0.1,100.0,1,6,4,0,0,1,0,17,12,0.0,2,0.0,0.0,0.0,0.9,0.9,9.0,9.0,9.0,90.0,0.0,9.0,18.0,0.0
Carlos Alcaraz,ar ARG,"FW,MF",Everton,eng Premier League,21,15,7,764,8.5,2,3,5,1.7,1.7,1.6,26,11,42.3,0.08,0.18,0.3,80.6,13,42,19,11,5,5,10,378,211,50.0,37,0.23560209424083772,0.3534031413612565,0.5890052356020943,0.20026178010471204,0.1884816753926702,3.0628272251308903,1.2958115183246073,1.5314136125654452,7.18586387434555,1.2958115183246073,0.5890052356020943,4.358638743455497,1.1780104712041886
Omar Alderete,py PAR,DF,Getafe,es La Liga,27,34,34,2971,33.0,1,0,1,1.7,1.7,0.9,38,10,26.3,0.03,0.1,-0.7,65.5,11,112,25,43,29,40,241,1585,633,64.3,115,0.030292830696735107,0.0,0.030292830696735107,0.05149781218444968,0.027263547627061596,1.151127566475934,0.30292830696735107,0.3332211376640862,4.15011780545271,1.3025917199596095,1.2117132278694043,3.4836755301245375,7.30057219791316
Carles Aleñá,es ESP,"MF,FW",Getafe,es La Liga,26,10,5,452,5.0,0,0,0,0.9,0.9,0.1,5,1,20.0,0.0,0.0,-0.9,79.5,3,12,3,6,3,0,7,163,88,75.0,12,0.0,0.0,0.0,0.17920353982300885,0.019911504424778764,0.995575221238938,0.19911504424778761,0.5973451327433629,2.9867256637168142,1.1946902654867257,0.0,2.3893805309734515,1.3938053097345133
Carles Aleñá,es ESP,"MF,FW",Alavés,es La Liga,26,14,13,1090,12.1,0,2,2,0.7,0.7,1.3,15,4,26.7,0.0,0.0,-0.7,76.1,19,58,18,19,12,2,4,590,330,50.0,47,0.0,0.1651376146788991,0.1651376146788991,0.057798165137614675,0.10733944954128441,1.2385321100917432,0.3302752293577982,1.5688073394495414,6.275229357798166,1.5688073394495414,0.1651376146788991,3.8807339449541285,0.3302752293577982
Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,25,33,28,2365,26.3,3,6,9,1.9,1.9,7.3,45,8,17.8,0.07,0.38,1.1,73.5,52,232,51,72,50,31,55,2252,1183,45.9,132,0.11416490486257927,0.22832980972515854,0.34249471458773784,0.0723044397463002,0.27780126849894293,1.7124735729386893,0.3044397463002114,1.9788583509513744,10.76955602536998,2.7399577167019027,1.1797040169133193,5.023255813953488,2.0930232558139537
Alfon,es ESP,"FW,MF",Celta Vigo,es La Liga,25,26,14,1371,15.2,5,2,7,4.6,4.6,2.6,46,19,41.3,0.11,0.26,0.4,69.8,24,22,89,8,3,5,5,551,374,39.7,37,0.3282275711159738,0.13129102844638948,0.4595185995623633,0.30196936542669583,0.17067833698030635,3.019693654266958,1.2472647702407003,1.575492341356674,7.286652078774617,0.5251641137855579,0.3282275711159738,2.4288840262582054,0.3282275711159738
Mohamed Ali Cho,fr FRA,"FW,MF",Nice,fr Ligue 1,20,27,21,1621,18.0,3,4,7,4.0,4.0,4.0,36,15,41.7,0.08,0.2,-1.0,70.3,30,59,81,13,9,5,8,720,460,28.6,69,0.16656384947563233,0.22208513263417645,0.38864898210980875,0.22208513263417645,0.22208513263417645,1.998766193707588,0.8328192473781616,1.6656384947563232,7.772979642196176,0.7217766810610734,0.27760641579272055,3.8309685379395435,0.4441702652683529
Faride Alidou,de GER,"FW,MF",Hellas Verona,it Serie A,23,3,0,71,0.8,0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,,0.0,80.0,1,1,1,0,0,1,3,31,17,50.0,0,0.0,0.0,0.0,0.0,0.0,1.267605633802817,0.0,1.267605633802817,2.535211267605634,0.0,1.267605633802817,0.0,3.8028169014084505
Tadeo Allende,ar ARG,FW,Celta Vigo,es La Liga,25,1,0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,33.3,0,0,0,0,0,0,0,4,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
Jim Allevinah,ga GAB,FW,Angers,fr Ligue 1,29,28,23,1750,19.4,1,3,4,4.2,4.2,2.5,35,10,28.6,0.03,0.1,-3.2,75.2,15,48,57,19,11,12,17,682,435,31.3,88,0.051428571428571435,0.15428571428571428,0.20571428571428574,0.21600000000000003,0.12857142857142856,1.8,0.5142857142857142,0.7714285714285715,5.3999999999999995,0.9771428571428571,0.6171428571428571,4.525714285714286,0.8742857142857142
Dele Alli,eng ENG,MF,Como,it Serie A,28,1,0,9,0.1,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,100.0,0,0,0,0,0,0,0,4,3,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thiago Almada,ar ARG,"MF,FW",Lyon,fr Ligue 1,23,16,9,951,10.6,1,4,5,2.0,2.0,2.6,23,5,21.7,0.04,0.2,-1.0,84.9,22,97,38,14,8,7,6,831,568,57.1,56,0.0946372239747634,0.3785488958990536,0.47318611987381703,0.1892744479495268,0.24605678233438485,2.176656151419558,0.47318611987381703,2.082018927444795,12.77602523659306,1.3249211356466877,0.6624605678233438,5.299684542586751,0.5678233438485805
Domingos André Ribeiro Almeida,pt POR,"MF,FW",Valencia,es La Liga,24,34,24,1977,22.0,0,4,4,1.2,1.2,3.2,18,5,27.8,0.0,0.0,-1.2,84.3,43,142,45,48,32,8,14,1162,676,40.7,89,0.0,0.1820940819423369,0.1820940819423369,0.054628224582701064,0.1456752655538695,0.8194233687405159,0.2276176024279211,1.9575113808801212,8.51289833080425,2.1851289833080427,0.3641881638846738,4.051593323216996,0.6373292867981791
Iker Almena,es ESP,"FW,DF",Girona,es La Liga,20,2,0,48,0.5,0,1,1,0.0,0.0,0.7,1,0,0.0,0.0,,0.0,71.9,2,2,6,0,0,0,2,39,32,66.7,2,0.0,1.875,1.875,0.0,1.3124999999999998,1.875,0.0,3.75,15.0,0.0,0.0,3.75,3.75
Miguel Almirón,py PAR,FW,Newcastle Utd,eng Premier League,30,9,1,157,1.7,0,0,0,0.5,0.5,0.3,6,2,33.3,0.0,0.0,-0.5,81.8,3,6,3,3,2,0,0,81,54,50.0,4,0.0,0.0,0.0,0.28662420382165604,0.17197452229299362,3.4394904458598723,1.1464968152866242,1.7197452229299361,5.159235668789809,1.7197452229299361,0.0,2.2929936305732483,0.0
Pontus Almqvist,se SWE,"FW,MF",Parma,it Serie A,25,29,10,1112,12.4,1,1,2,2.1,2.1,1.3,26,9,34.6,0.04,0.11,-1.1,72.4,10,12,42,17,13,19,8,462,298,40.0,40,0.08093525179856116,0.08093525179856116,0.16187050359712232,0.16996402877697842,0.10521582733812951,2.10431654676259,0.7284172661870504,0.8093525179856115,4.370503597122302,1.3758992805755397,1.537769784172662,3.237410071942446,0.6474820143884893
Marcos Alonso,es ESP,DF,Celta Vigo,es La Liga,33,31,29,2647,29.4,3,0,3,4.0,1.6,1.3,31,10,32.3,0.0,0.0,-1.0,89.2,21,215,64,35,21,34,126,2683,1733,64.0,176,0.10200226671703816,0.0,0.10200226671703816,0.1360030222893842,0.04420098224404986,1.0540234227427276,0.34000755572346053,0.7140158670192671,9.48621080468455,1.1900264450321119,1.1560256894597658,5.984132980732905,4.284095202115602
Giorgio Altare,it ITA,DF,Venezia,it Serie A,25,12,8,753,8.4,0,0,0,0.2,0.2,0.1,3,1,33.3,0.0,0.0,-0.2,72.8,1,20,4,13,12,17,49,505,235,83.3,27,0.0,0.0,0.0,0.02390438247011952,0.01195219123505976,0.35856573705179284,0.1195219123505976,0.1195219123505976,2.8685258964143427,1.5537848605577689,2.0318725099601593,3.2270916334661357,5.856573705179283
Adrià Altimira,es ESP,"DF,FW",Leganés,es La Liga,23,22,19,1630,18.1,0,0,0,0.3,0.3,0.5,7,2,28.6,0.0,0.0,-0.3,78.5,11,42,23,41,24,15,54,826,370,32.3,71,0.0,0.0,0.0,0.01656441717791411,0.027607361963190184,0.3865030674846626,0.11042944785276074,0.6073619631901841,3.5889570552147236,2.2638036809815953,0.8282208588957056,3.920245398773006,2.98159509202454
Sergi Altimira,es ESP,MF,Betis,es La Liga,22,32,22,1972,21.9,0,1,1,1.7,1.6,1.7,21,4,19.0,0.0,0.0,-1.7,89.3,22,99,25,61,37,24,43,1521,908,66.7,117,0.0,0.04563894523326572,0.04563894523326572,0.07758620689655173,0.07758620689655173,0.9584178498985801,0.18255578093306288,1.0040567951318458,5.659229208924949,2.783975659229209,1.0953346855983772,5.3397565922920895,1.962474645030426
Edson Álvarez,mx MEX,MF,West Ham,eng Premier League,26,28,20,1772,19.7,0,1,1,0.4,0.4,0.8,12,1,8.3,0.0,0.0,-0.4,85.8,12,85,24,50,27,18,46,1239,687,42.4,88,0.0,0.05079006772009029,0.05079006772009029,0.020316027088036117,0.040632054176072234,0.6094808126410836,0.05079006772009029,0.6094808126410836,5.536117381489842,2.539503386004515,0.9142212189616252,4.469525959367946,2.3363431151241536
Hugo Álvarez,es ESP,"MF,DF",Celta Vigo,es La Liga,21,26,16,1572,17.5,4,3,7,2.5,2.5,1.1,25,9,36.0,0.16,0.44,1.5,78.9,17,60,74,26,9,8,29,1214,726,44.4,78,0.22900763358778628,0.17175572519083968,0.40076335877862596,0.1431297709923664,0.06297709923664123,1.4312977099236641,0.5152671755725191,0.9732824427480915,7.67175572519084,1.4885496183206106,0.45801526717557256,4.465648854961832,1.6603053435114503
Julián Álvarez,ar ARG,FW,Atlético Madrid,es La Liga,24,37,30,2509,27.9,17,4,21,14.1,11.0,5.3,70,36,51.4,0.19,0.36,2.9,74.2,41,92,79,25,17,2,12,1238,776,52.3,75,0.6098047030689517,0.1434834595456357,0.7532881626145875,0.5057791948983659,0.19011558389796732,2.510960542048625,1.2913511359107213,1.470705460342766,6.133917895575927,0.8967716221602232,0.07174172977281786,2.6903148664806698,0.4304503786369071
Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,29,21,20,1781,19.8,1,0,1,0.5,0.5,0.2,9,2,22.2,0.11,0.5,0.5,84.1,4,105,19,25,13,34,129,1425,792,66.7,83,0.05053340819764178,0.0,0.05053340819764178,0.02526670409882089,0.010106681639528357,0.454800673778776,0.10106681639528356,0.20213363279056712,6.2661426165075795,1.2633352049410442,1.7181358787198204,4.1942728804042675,6.5188096574957894
Skelly Alvero,fr FRA,MF,Werder Bremen,de Bundesliga,22,12,1,236,2.6,0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,,0.0,74.7,0,8,1,11,6,2,10,136,70,66.7,13,0.0,0.0,0.0,0.0,0.0,0.3813559322033898,0.0,0.0,3.4322033898305087,4.194915254237288,0.7627118644067796,4.9576271186440675,3.813559322033898
Will Alves,eng ENG,FW,Leicester City,eng Premier League,19,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,100.0,0,0,0,0,0,0,0,1,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Selim Amallah,ma MAR,MF,Valladolid,es La Liga,27,24,18,1376,15.3,3,1,4,3.5,2.7,1.1,21,7,33.3,0.1,0.29,-0.5,78.3,13,57,24,30,18,14,5,607,308,48.5,73,0.19622093023255813,0.06540697674418605,0.2616279069767442,0.22892441860465118,0.07194767441860465,1.3735465116279069,0.45784883720930236,0.8502906976744186,5.2979651162790695,1.9622093023255816,0.9156976744186047,4.774709302325581,0.3270348837209302
Harry Amass,eng ENG,DF,Manchester Utd,eng Premier League,17,5,4,346,3.8,0,0,0,0.1,0.1,0.0,3,0,0.0,0.0,,-0.1,82.3,1,7,9,6,2,2,11,250,132,37.5,26,0.0,0.0,0.0,0.02601156069364162,0.0,0.7803468208092484,0.0,0.26011560693641617,4.161849710982659,1.5606936416184969,0.5202312138728323,6.7630057803468215,2.8612716763005777
Amath,sn SEN,"FW,DF",Valladolid,es La Liga,28,13,5,375,4.2,0,1,1,0.4,0.4,0.5,5,1,20.0,0.0,0.0,-0.4,76.8,6,12,10,2,0,2,6,166,103,43.8,13,0.0,0.24,0.24,0.096,0.12,1.2000000000000002,0.24,1.44,5.28,0.48,0.48,3.1199999999999997,1.44
Jordan Amavi,fr FRA,DF,Brest,fr Ligue 1,30,11,8,790,8.8,0,0,0,0.3,0.3,0.2,8,3,37.5,0.0,0.0,-0.3,73.4,6,36,22,24,17,7,18,615,309,53.8,35,0.0,0.0,0.0,0.03417721518987342,0.02278481012658228,0.9113924050632911,0.34177215189873417,0.6835443037974683,6.607594936708861,2.7341772151898733,0.7974683544303798,3.9873417721518987,2.050632911392405
Aurele Amenda,ch SUI,DF,Eint Frankfurt,de Bundesliga,21,8,1,96,1.1,0,0,0,0.0,0.0,0.3,0,0,,,,0.0,84.1,1,2,1,1,0,2,11,89,46,100.0,2,0.0,0.0,0.0,0.0,0.28125,0.0,0.0,0.9375,2.8125,0.9375,1.875,1.875,10.3125
Kelvin Amian,fr FRA,DF,Nantes,fr Ligue 1,26,30,23,2165,24.1,1,0,1,1.0,1.0,0.8,7,4,57.1,0.14,0.25,0.0,80.1,13,73,32,55,31,13,85,1153,544,59.1,54,0.04157043879907621,0.0,0.04157043879907621,0.04157043879907621,0.03325635103926097,0.2909930715935335,0.16628175519630484,0.5404157043879908,4.364896073903003,2.2863741339491916,0.5404157043879908,2.2448036951501154,3.533487297921478
Michael Amir Murillo,pa PAN,DF,Marseille,fr Ligue 1,28,30,27,2437,27.1,1,3,4,1.5,1.5,3.3,13,4,30.8,0.08,0.25,-0.5,87.5,24,140,43,49,31,18,70,2135,1169,51.9,138,0.03693065244152646,0.1107919573245794,0.14772260976610585,0.0553959786622897,0.12187115305703733,0.48009848173984404,0.14772260976610585,0.8863356585966352,6.758309396799344,1.809601969634797,0.6647517439474764,5.096430036930653,2.5851456709068525
Nadiem Amiri,de GER,MF,Mainz 05,de Bundesliga,27,30,30,2473,27.5,7,5,12,5.5,3.9,6.6,60,24,40.0,0.08,0.21,1.5,77.0,63,204,50,50,23,16,30,2093,1134,47.8,207,0.2547513141932875,0.1819652244237768,0.4367165386170643,0.20016174686615446,0.24019409623938534,2.1835826930853215,0.8734330772341286,2.2927618277395876,9.243833400727862,1.8196522442377678,0.5822887181560857,7.5333602911443585,1.0917913465426607
